place_id,name,address,phone,state,zip_code,dso,brand,latitude,longitude,scraped_at
ChIJM-hVFRA5hIARVhCcDlJZcwE,Dentists of Santa Rosa,"370 Coddingtown Center Santa Rosa, CA 95401",(707) 867-1310,California,95401.0,Pacific Dental Services,,,,2024-01-15 00:08:30.362585
ChIJxXjZduUUmYARx1RlE_-851I,Reno Modern Dentistry and Orthodontics,"59 Damonte Ranch Pkwy Ste F Reno, NV 89521",(775) 851-2204,Nevada,89521.0,Pacific Dental Services,,,,2024-01-15 00:08:30.384258
ChIJq6pOK7Cp-IgRao-B42Uw75Q,Clemson Modern Dentistry,"2708 Clemson Rd Ste A Columbia, SC 29229",(803) 830-5972,South Carolina,29229.0,Pacific Dental Services,,,,2024-01-15 00:08:30.402029
ChIJXYL0AlCo-IgRPKUdJeIJAa0,Killian Dentistry,"1033 Roberts Branch Pkwy Ste 103 Columbia, SC 29203",(803) 339-8542,South Carolina,29203.0,Pacific Dental Services,,,,2024-01-15 00:08:30.422805
ChIJAZ3yTRAQm4AR7MKXEI4YnXg,Sierra Smiles Dentistry,"2503 Bell Rd Auburn, CA 95603",(530) 823-3803,California,95603.0,Pacific Dental Services,,,,2024-01-15 00:08:30.446084
ChIJpaqpK80im4AR3TTnKA52XXo,Parkway Dental Group,"781 Sterling Pkwy Lincoln, CA 95648",(916) 543-7880,California,95648.0,Pacific Dental Services,,,,2024-01-15 00:08:30.463233
ChIJwysTHQ1KhIARIlXrLW65bO4,Rohnert Park Smiles Dentistry,"6315 Commerce Blvd Rohnert Park, CA 94928",(707) 584-7401,California,94928.0,Pacific Dental Services,,,,2024-01-15 00:08:30.480462
ChIJdc5bVFz4UocRqvF-Hm2fC7k,Centerville Dental Group,"331 W Parrish Ln Ste 101 Centerville, UT 84014",(801) 298-3230,Utah,84014.0,Pacific Dental Services,,,,2024-01-15 00:08:33.587579
ChIJPXcgjlPRhIARrP8hwelp-jI,Woodland Smiles Dentistry and Orthodontics,"2041 Bronze Star Dr Ste 100 Woodland, CA 95776",(530) 662-7592,California,95776.0,Pacific Dental Services,,,,2024-01-15 00:08:33.607008
ChIJgbyx-OTQhIARHuLjWWZ90k0,My Kid's Dentist & Orthodontics,"2041 Bronze Star Dr Ste 300 Woodland, CA 95776",(530) 666-5437,California,95776.0,Pacific Dental Services,,,,2024-01-15 00:08:33.628378
ChIJLdQsPgslm4ARF22igq1GBcs,Roseville Modern Dentistry,"1990 Blue Oaks Blvd Ste 100 Roseville, CA 95747",(916) 883-3976,California,95747.0,Pacific Dental Services,,,,2024-01-15 00:08:33.647405
ChIJvfTo3q4Ym4ARJRoWIllukKw,Highland Dental Group,"3291 Stanford Ranch Rd Ste 102 Rocklin, CA 95765",(916) 435-1665,California,95765.0,Pacific Dental Services,,,,2024-01-15 00:08:33.664036
ChIJWbirsfIhm4ARyUWy5hYSlSE,Pleasant Grove Dental Group and Orthodontics,"10357 Fairway Dr Ste 100 Roseville, CA 95678",(916) 782-4500,California,95678.0,Pacific Dental Services,,,,2024-01-15 00:08:33.683157
ChIJSY9bElszXIgR9sM8NIPOHEQ,Oak Ridge Smiles Dentistry,"377 S Illinois Ave Oak Ridge, TN 37830",(865) 272-2633,Illinois,37830.0,Pacific Dental Services,,,,2024-01-15 00:08:33.708489
ChIJTV58onQhm4ARpiIAiknlchc,Pavilions Dental Group,"1259 Pleasant Grove Blvd Ste 100 Roseville, CA 95747",(916) 782-2010,California,95747.0,Pacific Dental Services,,,,2024-01-15 00:08:33.724869
ChIJJ-thbd0em4AR_Ig7VRYiNIc,Rocklin Modern Dentistry,"5182 Commons Dr Ste 101 Rocklin, CA 95677",(916) 660-9487,California,95677.0,Pacific Dental Services,,,,2024-01-15 00:08:33.742612
ChIJEWpN3Pix-IgR2jZtq0bFN-Y,Dentists of Devine,"4600 Devine St Ste B Columbia, SC 29205",(803) 432-2817,South Carolina,29205.0,Pacific Dental Services,,,,2024-01-15 00:08:36.964365
ChIJ-4wRcUIpWIgRu-bDYHo8GEk,Trinity Park Dentistry,"2200 Woodruff Rd Ste 400 A-B Simpsonville, SC 29681",(864) 565-8531,South Carolina,29681.0,Pacific Dental Services,,,,2024-01-15 00:08:36.981551
ChIJBQPvSBPR3ocRnRn55_cnp78,O'Fallon Modern Dentistry,"3009 Hwy K O'Fallon, MO 63368",(636) 379-7552,Missouri,63368.0,Pacific Dental Services,,,,2024-01-15 00:08:37.000783
ChIJ9RfitEgnm4ARfk8kfRQB8UA,Walerga Dental Group,"8008 Walerga Rd Ste 100 Antelope, CA 95843",(916) 725-4530,California,95843.0,Pacific Dental Services,,,,2024-01-15 00:08:37.024624
ChIJLbvU5d4lXIgR_3-CMIqP2VY,Northshore Smiles Dentistry,"2020 Town Center Blvd Knoxville, TN 37922",(865) 233-6517,Tennessee,37922.0,Pacific Dental Services,,,,2024-01-15 00:08:37.041958
ChIJ72PBjCQvWIgRszo0ZUdXUns,Woodruff Smiles Dentistry,"1106 Woodruff Rd Ste A Greenville, SC 29607",(864) 751-0620,South Carolina,29607.0,Pacific Dental Services,,,,2024-01-15 00:08:37.060314
ChIJXc7ITt8pm4ARVn1vlhI6cPQ,My Kid's Dentist & Orthodontics,"4690 Natomas Blvd Ste 130 Sacramento, CA 95835",(916) 419-5435,California,95835.0,Pacific Dental Services,,,,2024-01-15 00:08:37.087857
ChIJXc7ITt8pm4ARV4mKuIvACtk,Park Place Dental Group,"4690 Natomas Blvd Ste 100 Sacramento, CA 95835",(916) 515-4500,California,95835.0,Pacific Dental Services,,,,2024-01-15 00:08:37.109200
ChIJAyIPPQfWmoAR2nIeRpLuvjs,Market West Dental Group,"3290 Arena Blvd Ste 610 Sacramento, CA 95834",(916) 574-9400,California,95834.0,Pacific Dental Services,,,,2024-01-15 00:08:37.129576
ChIJD9TcpNcfm4AR6Bh0PzXkRvw,Granite Bay Smiles Dentistry,"8630 Sierra College Blvd Ste 110 Roseville, CA 95661",(916) 783-0244,California,95661.0,Pacific Dental Services,,,,2024-01-15 00:08:37.191672
ChIJhapC2Qa0hYARq8D6J9rZons,Petaluma Modern Dentistry,"401 Kenilworth Dr Ste 960 Petaluma, CA 94952",(707) 789-9600,California,94952.0,Pacific Dental Services,,,,2024-01-15 00:08:40.388478
ChIJ16ybkYIvXIgRGj5E0Tbnc-c,Farragut Modern Dentistry,"109 S Campbell Station Rd Farragut, TN 37934",(865) 622-8898,Tennessee,37934.0,Pacific Dental Services,,,,2024-01-15 00:08:40.409375
ChIJMYRfIErWmoARh6CVHTqdYg0,Promenade Dental Group,"3635 N Freeway Blvd Ste 110 Sacramento, CA 95834",(916) 285-6691,California,95834.0,Pacific Dental Services,,,,2024-01-15 00:08:40.428355
ChIJlzGFq4EhXIgRaSpK-KlKbs4,Maryville Modern Dentistry,"1053 Hunters Crossing Alcoa, TN 37701",(865) 223-6705,Tennessee,37701.0,Pacific Dental Services,,,,2024-01-15 00:08:40.451661
ChIJh4ToS7YrhYARQMy78ywYAtg,Davis Smiles Dentistry,"4515 Fermi Pl Ste 106 Davis, CA 95618",(530) 750-1955,California,95618.0,Pacific Dental Services,,,,2024-01-15 00:08:40.471120
ChIJXZO3ffKD-IgRNptGbMeuBIw,Chapin Smiles Dentistry,"1221 Chapin Rd Ste A Chapin, SC 29036",(803) 994-8188,South Carolina,29036.0,Pacific Dental Services,,,,2024-01-15 00:08:40.489445
ChIJw_KRyaG9-IgRqiC4RdvhRtk,Dentists of West Columbia,"2265 Augusta Rd West Columbia, SC 29169",(803) 486-2612,South Carolina,29169.0,Pacific Dental Services,,,,2024-01-15 00:08:40.516270
ChIJ92BIxQygmYARkSzqia-bY5Q,Dentists of Carson City,"1457 S Carson St Ste 101 Carson City, NV 89701",(775) 372-9898,Nevada,89701.0,Pacific Dental Services,,,,2024-01-15 00:08:40.540310
ChIJU9x0UyPemoARynKa0vubfPM,Citrus Heights Modern Dentistry,"5925 Birdcage Centre Lane Ste D105 Citrus Heights, CA 95610",(916) 246-1502,California,95610.0,Pacific Dental Services,,,,2024-01-15 00:08:40.557476
ChIJUYXdH6qR-IgRQwNqXSBX_Us,Lexington Modern Dentistry,"808 Hwy 378 Ste C Lexington, SC 29072",(803) 339-1021,South Carolina,29072.0,Pacific Dental Services,,,,2024-01-15 00:08:40.582075
ChIJ5b-fAILZmoARtMraVz7l_YU,Arden Modern Dentistry,"2654 Marconi Ave Ste 100 Sacramento, CA 95821",(916) 437-0157,California,95821.0,Pacific Dental Services,,,,2024-01-15 00:08:40.601622
ChIJAzbUQlHjmoARnTZLirtfGAY,Green Valley Dental Group,"2205 Francisco Dr Ste 150 El Dorado Hills, CA 95762",(916) 934-0207,California,95762.0,Pacific Dental Services,,,,2024-01-15 00:08:40.619248
ChIJy_QpgEvnmoAR2DaztQhxD78,Dentists of Fair Oaks,"8854 Madison Ave Fair Oaks, CA 95628",(916) 536-5151,California,95628.0,Pacific Dental Services,,,,2024-01-15 00:08:43.695038
ChIJmdvqK4OX-IgR1QsZygoC1w4,Dentists of Lexington,"5232 Sunset Blvd Ste C Lexington, SC 29072",(803) 626-0294,South Carolina,29072.0,Pacific Dental Services,,,,2024-01-15 00:08:43.711088
ChIJ--z2EGDRmoARydslNy2WqUg,South River Dental Group and Orthodontics,"2455 Jefferson Blvd Ste 130 West Sacramento, CA 95691",(916) 372-8062,California,95691.0,Pacific Dental Services,,,,2024-01-15 00:08:43.728869
ChIJXcO6A97QmoARO0MlJMkcCzw,Midtown Modern Dental Group,"1804 19th St Ste 100 Sacramento, CA 95811",(916) 246-0889,California,95811.0,Pacific Dental Services,,,,2024-01-15 00:08:43.749057
ChIJQ6HA2iuLUocRIwpS6Z9rOxE,Salt Lake Modern Dentistry,"1028 E. 2100 S. Ste 3 Salt Lake City, UT 84106",(801) 438-6355,Utah,84106.0,Pacific Dental Services,,,,2024-01-15 00:08:43.767391
ChIJ68NlUAvbmoARoFGQCg_Jt6U,Dentists of Arden,"3521 Arden Way Ste 101 Sacramento, CA 95864",(916) 241-0873,California,95864.0,Pacific Dental Services,,,,2024-01-15 00:08:43.784903
ChIJ7xfRVZLbmoAR_snq_TrFKSk,Dentists of Campus Commons,"2228 Fair Oaks Blvd Sacramento, CA 95825",(916) 432-2842,California,95825.0,Pacific Dental Services,,,,2024-01-15 00:08:43.809360
ChIJm-QGOkLRmoARKNZcM_d-OLg,Land Park Modern Dentistry,"3640 Crocker Dr Ste 130 Sacramento, CA 95818",(916) 550-9429,California,95818.0,Pacific Dental Services,,,,2024-01-15 00:08:43.825579
ChIJvfmUirE5WIgR7Xe1_IlEfxM,Powdersville Smiles Dentistry,"3639 Hwy 153 Greenville, SC 29611",(864) 642-0533,South Carolina,29611.0,Pacific Dental Services,,,,2024-01-15 00:08:43.844368
ChIJE7cZVjI9hYAR-jOWsq2eRew,Nut Tree Smiles Dentistry,"1011 Helen Power Dr Vacaville, CA 95687",(707) 451-8390,California,95687.0,Pacific Dental Services,,,,2024-01-15 00:08:43.865807
ChIJm0TGEmvdmoAR5_BT0vLE8B4,Rancho Cordova Dental Group,"10910 Olson Dr Ste 100 Rancho Cordova, CA 95670",(916) 638-3780,California,95670.0,Pacific Dental Services,,,,2024-01-15 00:08:43.882235
ChIJdTPuIwnlmoARgJGLIa0hKVQ,My Kid's Dentist & Orthodontics,"2405 Iron Point Rd Ste 100 Folsom, CA 95630",(916) 983-5437,California,95630.0,Pacific Dental Services,,,,2024-01-15 00:08:43.903739
ChIJu_GWug_lmoARpVfCnHA8qXw,Folsom Hills Dentistry and Orthodontics,"2465 Iron Point Rd Ste 120 Folsom, CA 95630",(916) 984-9600,California,95630.0,Pacific Dental Services,,,,2024-01-15 00:08:47.035357
ChIJ0RgfJlb7moARCPWCjpz-_A4,Dentists of El Dorado Hills,"3381 Bass Lake Rd Ste 140 El Dorado Hills, CA 95762",(916) 545-9449,California,95762.0,Pacific Dental Services,,,,2024-01-15 00:08:47.055341
ChIJmeD2XR89hYARtfrh5Q7Mx9A,Vacaville Dentistry and Orthodontics,"671 Elmira Rd Ste 130 Vacaville, CA 95687",(707) 215-5259,California,95687.0,Pacific Dental Services,,,,2024-01-15 00:08:47.076330
ChIJzR5l1kbdmoARlTg9q56u3EY,Mather Modern Dentistry,"10842 Bear Hollow Dr Ste 101 Rancho Cordova, CA 95670",(916) 885-4927,California,95670.0,Pacific Dental Services,,,,2024-01-15 00:08:47.094183
ChIJ99v_4dLPmoARIFSPHBqcsuQ,Greenhaven Modern Dentistry,"992 Florin Rd Sacramento, CA 95831",(916) 221-9970,California,95831.0,Pacific Dental Services,,,,2024-01-15 00:08:47.111826
ChIJMwROosxf_ogRWB5GndDCvzg,Moncks Corner Dental Group,"2830 Hwy 52 Ste 360 Moncks Corner, SC 29461",(843) 990-4715,South Carolina,29461.0,Pacific Dental Services,,,,2024-01-15 00:08:47.136664
ChIJwb-dJHBXmoARWak9Bl2OaR4,Missouri Flat Dental Group,"3967 Missouri Flat Rd Ste 120 Placerville, CA 95667",(530) 642-2876,Missouri,95667.0,Pacific Dental Services,,,,2024-01-15 00:08:47.153342
ChIJw3V9uZy8hYARNKqvWPt4ppU,Novato Smiles Dentistry,"948 Diablo Ave Novato, CA 94947",(415) 897-8020,California,94947.0,Pacific Dental Services,,,,2024-01-15 00:08:47.170933
ChIJ5Z026YHG2IcRkIKpmDQr3vU,My Kid's Dentist & Orthodontics,"2231 Michigan Ave Arnold, MO 63010",(636) 287-6603,Michigan,63010.0,Pacific Dental Services,,,,2024-01-15 00:08:47.190699
ChIJdQpAw-mV-IgR3YMaGiXTpUc,Red Bank Smiles Dentistry,"5443 Platt Springs Rd Ste F Lexington, SC 29073",(803) 470-5067,South Carolina,29073.0,Pacific Dental Services,,,,2024-01-15 00:08:47.227347
ChIJ19pWx2AWhYARCfGijTWcMKE,My Kid's Dentist & Orthodontics,"3332 N Texas St Ste D Fairfield, CA 94533",(707) 426-4401,Texas,94533.0,Pacific Dental Services,,,,2024-01-15 00:08:47.252082
ChIJ19pWx2AWhYARup1VHxQAfQ4,Fairfield Dentists & Orthodontics,"3332 N Texas St Ste C Fairfield, CA 94533",(707) 399-9082,Texas,94533.0,Pacific Dental Services,,,,2024-01-15 00:08:50.370514
ChIJz0DnZznomoARPDWxv9nQZPw,Rancho Cordova Smiles Dentistry,"4022 Sunrise Blvd Ste 160 Rancho Cordova, CA 95742",(916) 246-1108,California,95742.0,Pacific Dental Services,,,,2024-01-15 00:08:50.391802
ChIJWx1aZK_pmoARe_3W4c_wesg,Anatolia Dental Group,"4011 Sunrise Blvd Ste B Rancho Cordova, CA 95742",(916) 877-7626,California,95742.0,Pacific Dental Services,,,,2024-01-15 00:08:50.412493
ChIJ-V5vcf3OmoARPzZ1r_p_ivU,Delta Shores Dentistry,"8204 Delta Shores Cir S Ste 140 Sacramento, CA 95832",(916) 277-9069,California,95832.0,Pacific Dental Services,,,,2024-01-15 00:08:50.433269
ChIJ-1fSauyOUocRbs2ARAe2jKs,West Jordan Modern Dentistry and Orthodontics,"7632 S Campus View Dr Ste 150 West Jordan, UT 84084",(801) 282-4142,Utah,84084.0,Pacific Dental Services,,,,2024-01-15 00:08:50.450868
ChIJJ73PNtnFmoAR2lMqG0Fld2E,Strawberry Creek Dental Group,"8211 Bruceville Rd Ste 155 Sacramento, CA 95823",(916) 525-7635,California,95823.0,Pacific Dental Services,,,,2024-01-15 00:08:50.475483
ChIJH1I-_yuHUocRNgcO-LlLvjg,Sandy Modern Dentistry,"65 E. 10600 S. Ste 104 Sandy, UT 84070",(801) 305-3736,Utah,84070.0,Pacific Dental Services,,,,2024-01-15 00:08:50.500719
ChIJ8c1667nHmoARQvoJ-f2SBc4,My Kid's Dentist & Orthodontics,"9630 Bruceville Rd. Ste 102 Elk Grove, CA 95757",(916) 714-2543,California,95757.0,Pacific Dental Services,,,,2024-01-15 00:08:50.527580
ChIJ9bXI_C7HmoARub0_5Ij-YFI,Elk Grove Dental Group,"9640 Bruceville Rd Ste 101 Elk Grove, CA 95757",(916) 686-9030,California,95757.0,Pacific Dental Services,,,,2024-01-15 00:08:50.547799
ChIJ8ci14paFUocRZTk_gFMJW08,Dentists of South Jordan and Orthodontics,"11501 S 4000 W Ste 101 South Jordan, UT 84009",(801) 701-2120,Utah,84009.0,Pacific Dental Services,,,,2024-01-15 00:08:50.566711
ChIJQTBXBg6L_ogRCyi_KJB5Wvk,Summerville Smiles Dental Office,"1099 N Main St Ste 102 Summerville, SC 29483",(843) 536-8577,South Carolina,29483.0,Pacific Dental Services,,,,2024-01-15 00:08:50.588667
ChIJse1YZWiFUocRcQ1pOylT86Q,Dentists of Riverton,"4531 W Partridgehill Lane Ste F-110 Riverton, UT 84096",(801) 477-8864,Utah,84096.0,Pacific Dental Services,,,,2024-01-15 00:08:50.607161
ChIJP9yikAZ3hYARanNXVgWmLmc,Pinole Modern Dentistry,"1208 Fitzgerald Dr Pinole, CA 94564",(510) 210-8907,California,94564.0,Pacific Dental Services,,,,2024-01-15 00:08:53.714261
ChIJq1u4MT15hYARjECYRyINbnU,Dentists of El Cerrito Plaza,"170 El Cerrito Plaza El Cerrito, CA 94530",(925) 294-0665,California,94530.0,Pacific Dental Services,,,,2024-01-15 00:08:53.736188
ChIJFUdfMTlhhYARxZI5BGtUnxQ,Pleasant Hill Smiles Dentistry,"2380 Monument Blvd Ste F Pleasant Hill, CA 94523",(925) 363-4455,California,94523.0,Pacific Dental Services,,,,2024-01-15 00:08:53.754493
ChIJddf0R_xZhYARkgJZ1Tuy5CQ,Dentists of Pittsburg,"4297 Century Blvd Pittsburg, CA 94565",(925) 267-8153,California,94565.0,Pacific Dental Services,,,,2024-01-15 00:08:53.774632
ChIJfYMJkcSAj4ARZfuW8hAi0Go,Alameda Landing Dentistry,"2660 5th St Ste C Alameda, CA 94501",(510) 384-4000,California,94501.0,Pacific Dental Services,,,,2024-01-15 00:08:53.795459
ChIJuxfqolT_wIcRt7Ku9ENOL5Y,Liberty Oaks Dental Group,"8291 N Booth Ave Kansas City, MO 64158",(816) 728-2979,Kansas,64158.0,Pacific Dental Services,,,,2024-01-15 00:08:53.813021
ChIJ7eK18zBYwIcRSG96hNsuS3s,New Mark Modern Dentistry,"9350 N. Oak Trafficway Kansas City, MO 64155",(816) 400-4045,Kansas,64155.0,Pacific Dental Services,,,,2024-01-15 00:08:53.850405
ChIJAdxpr0B9bIcRl2f9VOZ04gI,Aurora Modern Dentistry,"10650 E Garden Dr Ste 106 Aurora, CO 80012",(303) 366-5100,Colorado,80012.0,Pacific Dental Services,,,,2024-01-15 00:09:24.298442
ChIJczFqGMj4j4ARAYFvFkm3am8,Brentwood Smiles Dentistry and Orthodontics,"6660 Lone Tree Way Ste 7 Brentwood, CA 94513",(925) 513-8363,California,94513.0,Pacific Dental Services,,,,2024-01-15 00:08:53.868987
ChIJh4WZEf6Kj4ARdzQGmhKxRuk,Alamo Smiles Dental Group,"3000 Danville Blvd Ste A & B Alamo, CA 94507",(925) 820-2688,California,94507.0,Pacific Dental Services,,,,2024-01-15 00:08:53.888967
ChIJe3mZ4SVfwIcR1D3YLnSwjwM,Tiffany Springs Dental Group and Orthodontics,"9018 N Skyview Ave Kansas City, MO 64154",(816) 741-5113,Kansas,64154.0,Pacific Dental Services,,,,2024-01-15 00:08:53.905945
ChIJ98UunyxfwIcRhNjfJl9FtO0,My Kid's Dentist & Orthodontics,"9012 N Skyview Ave Kansas City, MO 64154",(816) 787-0680,Kansas,64154.0,Pacific Dental Services,,,,2024-01-15 00:08:53.925094
ChIJm8JVIjcLkIARx5HNcIcWcHs,Dentists of Lodi,"2610 Reynolds Ranch Pkwy Ste 100 Lodi, CA 95240",(209) 390-9379,California,95240.0,Pacific Dental Services,,,,2024-01-15 00:08:57.115916
ChIJQ14Yg3A6ZIgRtsnSbJ7Jp7Q,Gallatin Smiles Dentistry,"923 Nashville Pike Ste A Gallatin, TN 37066",(615) 241-8022,Tennessee,37066.0,Pacific Dental Services,,,,2024-01-15 00:08:57.138182
ChIJRUXWbpgJkIAR2IZADFB86oc,Park West Dental Group and Orthodontics,"10928 Trinity Pkwy Stockton, CA 95219",(209) 474-8000,California,95219.0,Pacific Dental Services,,,,2024-01-15 00:08:57.162908
ChIJE5VfwAdLaYcRFsC2RcXC9gI,Fort Collins Modern Dentistry,"2203 S College Ave Ste 100 Fort Collins, CO 80525",(970) 482-4455,Colorado,80525.0,Pacific Dental Services,,,,2024-01-15 00:08:57.199565
ChIJzSZYiAr2wIcRxeyBqEE4bF0,Parkville Modern Dentistry and Orthodontics,"6340 N Chatham Ave Kansas City, MO 64151",(816) 746-1171,Kansas,64151.0,Pacific Dental Services,,,,2024-01-15 00:08:57.222534
ChIJTdYUY61MaYcRyjOf--fRSFY,Fort Collins Dental Group and Orthodontics,"2310 E Harmony Rd Ste 103 Fort Collins, CO 80528",(970) 282-8877,Colorado,80528.0,Pacific Dental Services,,,,2024-01-15 00:08:57.239612
ChIJA3HqPydNaYcR-V7fw-qV_iI,Harmony Smiles Dentistry,"356 E. Harmony Rd. #6-A Fort Collins, CO 80525",(970) 672-4911,Colorado,80525.0,Pacific Dental Services,,,,2024-01-15 00:08:57.263044
ChIJA88BIT0DwYcRWcsPkVnhqgM,Dentists of Independence,"15904 E 23rd St Ste B-1 Independence, MO 64055",(816) 336-1579,Missouri,64055.0,Pacific Dental Services,,,,2024-01-15 00:08:57.282851
ChIJqwUbouJGZIgROvrn8xZReJY,Hendersonville Smiles Dentistry,"1002 Glenbrook Way Ste 200 Hendersonville, TN 37075",(615) 280-8027,Tennessee,37075.0,Pacific Dental Services,,,,2024-01-15 00:08:57.302203
ChIJDcqDEINNaYcR0rUWWtvojwE,Loveland Modern Dentistry,"255 W 64th St Loveland, CO 80538",(970) 635-4455,Colorado,80538.0,Pacific Dental Services,,,,2024-01-15 00:08:57.321966
ChIJ39fRgmUawYcRdHxhk3k6nu8,Blue Springs Dentistry,"1205 NE Coronado Dr Blue Springs, MO 64014",(816) 228-4090,Nebraska,64014.0,Pacific Dental Services,,,,2024-01-15 00:08:57.339825
ChIJ72oV8Q8bwYcR-8fAV2mMeL8,My Kid's Dentist and Orthodontics,"1254 NE Coronado Dr Ste 113 Blue Springs, MO 64014",(816) 220-5598,Nebraska,64014.0,Pacific Dental Services,,,,2024-01-15 00:09:00.498198
ChIJCZ-B8UySj4AR0-AfUBz5VP8,Castro Valley Smiles Dentistry,"3779 E Castro Valley Blvd Castro Valley, CA 94552",(510) 581-0500,California,94552.0,Pacific Dental Services,,,,2024-01-15 00:09:00.518934
ChIJS9hGZ8byj4ARehZPpdL1Mww,Dentists of San Ramon,"21001 San Ramon Valley Blvd Ste C6 San Ramon, CA 94583",(925) 395-2786,California,94583.0,Pacific Dental Services,,,,2024-01-15 00:09:00.538687
ChIJUTTr6FQawYcRMhk18SOdZ50,White Oak Dental Group,"1125 S 7 Hwy Blue Springs, MO 64014",(816) 622-1029,Missouri,64014.0,Pacific Dental Services,,,,2024-01-15 00:09:00.560360
ChIJtQs9sNOjbocR1943KyV2q8E,Greeley Modern Dentistry and Orthodontics,"6632 10th St Ste 101 Greeley, CO 80634",(970) 353-4848,Colorado,80634.0,Pacific Dental Services,,,,2024-01-15 00:09:00.579119
ChIJxcbBTqQnZYgRY1O51N0tbts,Tiny Town Smiles Dentistry,"1466 Tiny Town Rd Ste A Clarksville, TN 37042",(931) 548-0119,Tennessee,37042.0,Pacific Dental Services,,,,2024-01-15 00:09:00.600938
ChIJyUN33BM-ZIgRlrhlicKLx_s,Mt Juliet Dental Group,"4155 N Mt Juliet Rd Mt Juliet, TN 37122",(615) 241-8023,Tennessee,37122.0,Pacific Dental Services,,,,2024-01-15 00:09:00.625286
ChIJAzFivbeOwIcRgoVxN0ZcuFQ,Legends Dental Group,"10818 Parallel Pkwy Kansas City, KS 66109",(913) 299-8860,Kansas,66109.0,Pacific Dental Services,,,,2024-01-15 00:09:00.643362
ChIJEZnFDVWPwIcR4ZvXfqcpkfI,Village West Dentistry,"1703 Village W. Pkwy Ste 108 Kansas City, KS 66111",(913) 800-8745,Kansas,66111.0,Pacific Dental Services,,,,2024-01-15 00:09:00.666657
ChIJl7sBluesbocRksels1MFHbQ,Loveland Dental Group,"1569 Fall River Dr Ste 193 Loveland, CO 80538",(970) 669-4433,Colorado,80538.0,Pacific Dental Services,,,,2024-01-15 00:09:00.704074
ChIJMwnPc0uhbocRoNe4m63UW-s,Dentists of Greeley,"4421 Centerplace Dr Ste A Greeley, CO 80634",(970) 236-9324,Colorado,80634.0,Pacific Dental Services,,,,2024-01-15 00:09:00.724509
ChIJPdlK9mLZZIgRTD2WGbSYp64,Trenton Dental Group,"2298 Trenton Rd Ste 101 Clarksville, TN 37040",(931) 236-4505,Tennessee,37040.0,Pacific Dental Services,,,,2024-01-15 00:09:03.944395
ChIJd9Caf2_sj4AR5BZXdusMHpo,Fallon Dental Group,"3746 Fallon Rd Dublin, CA 94568",(925) 803-0100,California,94568.0,Pacific Dental Services,,,,2024-01-15 00:09:03.963712
ChIJZ2LJTN5BZIgRHfq_G2G367s,Hermitage Modern Dentistry,"4730 Lebanon Pike Ste 101 Hermitage, TN 37076",(615) 219-5722,Tennessee,37076.0,Pacific Dental Services,,,,2024-01-15 00:09:03.981673
ChIJBzDuv4bpj4ARiNbbXirLFMM,Pleasanton Ridge Dental Group,"6766 Bernal Ave Ste 560 Pleasanton, CA 94566",(925) 461-3100,California,94566.0,Pacific Dental Services,,,,2024-01-15 00:09:04.003219
ChIJsRlkz-wVZIgRvF2JhgLqCoI,Mt. Juliet Modern Dentistry,"600 S. Mount Juliet Rd Ste #3 Mount Juliet, TN 37122",(615) 716-1653,Tennessee,37122.0,Pacific Dental Services,,,,2024-01-15 00:09:04.020546
ChIJz9Tn6Arnj4ARfw-vOe7uavg,Livermore Smiles Dentistry and Orthodontics,"4375 1st St Livermore, CA 94551",(925) 294-9288,California,94551.0,Pacific Dental Services,,,,2024-01-15 00:09:04.036435
ChIJ8X2XIxbnj4AR9FQaMkBQuYM,My Kid's Dentist & Orthodontics,"4375 First St Livermore, CA 94551",(925) 443-5430,California,94551.0,Pacific Dental Services,,,,2024-01-15 00:09:04.061045
ChIJlZ47RQftwIcRAFpEHSFi1U8,Antioch Dentistry,"5754 Antioch Rd Merriam, KS 66202",(913) 671-7066,Kansas,66202.0,Pacific Dental Services,,,,2024-01-15 00:09:04.081368
ChIJe2jnZEfZZIgRShh8euRnJ5M,Clarksville Modern Dentistry,"1777 Madison St Ste 100 Clarksville, TN 37043",(931) 202-9151,Tennessee,37043.0,Pacific Dental Services,,,,2024-01-15 00:09:04.100957
ChIJ0V59jCbgwIcRJGALN1atfVI,Summit Modern Dentistry,"940 NW Blue Pkwy Ste 100 Lees Summit, MO 64086",(816) 524-5752,Missouri,64086.0,Pacific Dental Services,,,,2024-01-15 00:09:04.120400
ChIJKyQ5Fg7pwIcRDYPXZK0yotc,Ward Parkway Dentistry,"8600 Ward Pkwy Ste 2130 Kansas City, MO 64114",(816) 631-1791,Kansas,64114.0,Pacific Dental Services,,,,2024-01-15 00:09:04.138545
ChIJAZRNoKmTwIcRGE2J5nrienc,Shawnee Modern Dentistry,"15834 Shawnee Mission Pkwy Shawnee, KS 66217",(913) 631-0866,Kansas,66217.0,Pacific Dental Services,,,,2024-01-15 00:09:04.156330
ChIJqdVUHvAZkIARdY1EY3SUrDg,Naglee Dental Group,"2682 Naglee Rd Ste 110 Tracy, CA 95304",(209) 425-4505,California,95304.0,Pacific Dental Services,,,,2024-01-15 00:09:07.354497
